tweet_id,img_num,Prediction_1,P1_accuracy,p1_dog,Prediction_2,P2_accuracy,p2_dog,Prediction_3,P3_accuracy,p3_dog,rating_numerator,rating_denominator,name,dog_age,favorite_count,retweet_count
676603393314578432,1,whippet,0.8770209999999999,True,Great_Dane,0.0341819,True,boxer,0.028404,True,9,10,Godzilla,pupper      ,1280,440
676606785097199616,1,Loafer,0.202999,False,doormat,0.2004109999999999,False,malinois,0.1423,True,12,10,None,       ,2039,490
676613908052996102,1,book_jacket,0.4937899999999999,False,Doberman,0.0964228,True,miniature_pinscher,0.0706466999999999,True,12,10,None,       ,1183,219
676617503762681856,1,Chihuahua,0.841084,True,Pomeranian,0.12053,True,Pekinese,0.00660034,True,13,10,None,pupper      ,3149,1108
676776431406465024,1,doormat,0.201346,False,dishwasher,0.191749,False,microwave,0.03811,False,10,10,None,       ,5405,2249
676811746707918848,1,Chihuahua,0.440916,True,Pomeranian,0.345806,True,cocker_spaniel,0.0603312,True,9,10,Penny,       ,1536,469
676819651066732545,2,rain_barrel,0.625555,False,barrel,0.138383,False,Labrador_retriever,0.0394645999999999,True,12,10,None,pupper      ,1957,741
676821958043033607,2,Great_Pyrenees,0.8698040000000001,True,kuvasz,0.0798143,True,standard_poodle,0.0132629999999999,True,11,10,None,       ,25124,17605
676864501615042560,1,Chesapeake_Bay_retriever,0.371146,True,water_buffalo,0.0995963,False,Weimaraner,0.0489679,True,10,10,Ash,       ,2294,808
676897532954456065,1,hamster,0.628255,False,guinea_pig,0.318646,False,macaque,0.0130581999999999,False,5,10,None,       ,2426,817
676936541936185344,1,Chesapeake_Bay_retriever,0.5452859999999999,True,Norwegian_elkhound,0.081482,True,space_heater,0.0473911,False,8,10,None,pupper      ,13809,5515
676942428000112642,1,black-footed_ferret,0.707199,False,polecat,0.15463,False,weasel,0.0976255,False,9,10,None,       ,2261,855
676946864479084545,1,Pekinese,0.752707,True,golden_retriever,0.0556545999999999,True,Great_Pyrenees,0.0410178,True,12,10,None,       ,1844,426
676948236477857792,1,guenon,0.611603,False,macaque,0.135176,False,squirrel_monkey,0.0832473,False,6,10,Karl,       ,2354,980
676949632774234114,1,Welsh_springer_spaniel,0.206479,True,Saint_Bernard,0.139339,True,boxer,0.114606,True,8,10,Tyrus,       ,1413,448
676957860086095872,1,Labrador_retriever,0.772423,True,beagle,0.0559016999999999,True,golden_retriever,0.0311519,True,10,10,None,       ,2395,907
676975532580409345,1,malamute,0.363257,True,Siberian_husky,0.245862,True,Eskimo_dog,0.125547,True,11,10,Cooper,       ,3015,1203
677187300187611136,1,English_setter,0.282396,True,Shih-Tzu,0.0841118999999999,True,Old_English_sheepdog,0.059538,True,9,10,None,       ,2981,1033
677228873407442944,1,common_iguana,0.566338,False,tennis_ball,0.154646,False,green_lizard,0.0449758,False,11,10,Chuq,       ,3837,1840
677269281705472000,1,Shetland_sheepdog,0.656616,True,collie,0.195405,True,German_shepherd,0.0131032,True,10,10,None,pupper      ,2164,790
677301033169788928,1,Japanese_spaniel,0.6611779999999999,True,Pekinese,0.150119,True,Chihuahua,0.11972,True,5,10,Juckson,       ,1362,471
677314812125323265,2,Blenheim_spaniel,0.924127,True,Japanese_spaniel,0.0547900999999999,True,Chihuahua,0.00820404,True,10,10,Tassy,       ,1799,611
677328882937298944,1,water_buffalo,0.42425,False,kelpie,0.0290541,True,Staffordshire_bullterrier,0.0284697,True,10,10,Derek,       ,3938,1693
677331501395156992,1,beagle,0.3134639999999999,True,boxer,0.218503,True,French_bulldog,0.1064619999999999,True,9,10,Humphrey,       ,1189,265
677334615166730240,2,Lakeland_terrier,0.859392,True,Airedale,0.0672917,True,Irish_water_spaniel,0.0495306,True,9,10,None,       ,1477,328
677530072887205888,1,Staffordshire_bullterrier,0.6892590000000001,True,Norwegian_elkhound,0.026121,True,American_Staffordshire_terrier,0.0230747,True,9,10,Axel,       ,1161,250
677547928504967168,1,American_Staffordshire_terrier,0.914978,True,Staffordshire_bullterrier,0.0843952999999999,True,boxer,0.000461663,True,12,10,None,       ,7568,4076
677557565589463040,1,seat_belt,0.277257,False,Shih-Tzu,0.249017,True,Pekinese,0.209213,True,10,10,None,pupper      ,2665,1322
677565715327688705,1,basset,0.397295,True,Welsh_springer_spaniel,0.199554,True,purse,0.105641,False,6,10,None,       ,1409,513
677573743309385728,2,patio,0.5350699999999999,False,folding_chair,0.0804192,False,parallel_bars,0.0347964999999999,False,10,10,Sandy,       ,2322,819
677644091929329666,1,Chihuahua,0.626236,True,Italian_greyhound,0.1284829999999999,True,swing,0.0598404,False,11,10,None,       ,2040,886
677662372920729601,1,cowboy_hat,0.25611,False,trench_coat,0.1270859999999999,False,cloak,0.0714388999999999,False,12,10,None,       ,2134,1101
677673981332312066,1,Maltese_dog,0.817908,True,Angora,0.0778051,False,Pomeranian,0.0221842,True,9,10,None,       ,3603,1677
677687604918272002,1,Pembroke,0.573047,True,sunglasses,0.1267579999999999,False,golden_retriever,0.108047,True,11,10,None,       ,2681,950
677698403548192770,1,Shih-Tzu,0.916645,True,Lhasa,0.0578834,True,Pekinese,0.0201258,True,9,10,Sadie,       ,1332,363
677700003327029250,1,Siberian_husky,0.120849,True,junco,0.0792056,False,malamute,0.0630875,True,10,10,Ralph,       ,3689,1622
677895101218201600,1,dalmatian,0.550702,True,kuvasz,0.0602264,True,Great_Pyrenees,0.0586309999999999,True,9,10,None,       ,5275,2384
677918531514703872,1,Eskimo_dog,0.199347,True,dalmatian,0.153225,True,American_Staffordshire_terrier,0.107798,True,10,10,None,       ,1476,463
678021115718029313,1,miniature_pinscher,0.822048,True,Doberman,0.0960845,True,Rottweiler,0.0327093,True,12,10,Reese,       ,15018,7148
678255464182861824,1,Chihuahua,0.613819,True,Yorkshire_terrier,0.127931,True,Pomeranian,0.0621243,True,9,10,Jessifer,       ,1726,418
678278586130948096,1,Maltese_dog,0.897841,True,Lhasa,0.0357175,True,Tibetan_terrier,0.0171074999999999,True,10,10,None,pupper      ,12531,6857
678334497360859136,1,Norfolk_terrier,0.378643,True,golden_retriever,0.0955939,True,kelpie,0.0853092,True,10,10,Rosie,       ,1427,304
678341075375947776,1,golden_retriever,0.853284,True,cocker_spaniel,0.0262298,True,Labrador_retriever,0.0241227999999999,True,12,10,None,pupper      ,1896,612
678380236862578688,1,dogsled,0.08854,False,snowmobile,0.0572909999999999,False,Samoyed,0.0476014,True,10,10,Crumpet,       ,2655,1020
678389028614488064,1,miniature_pinscher,0.516284,True,kelpie,0.227402,True,vizsla,0.103246,True,11,10,Bella,pupper      ,2044,473
678396796259975168,2,Pembroke,0.95618,True,Cardigan,0.0318031,True,Chihuahua,0.0062765,True,12,10,None,       ,1731,478
678399652199309312,1,swing,0.929196,False,Bedlington_terrier,0.0150472,True,Great_Pyrenees,0.0140389,True,12,10,None,       ,61794,30742
678410210315247616,1,schipperke,0.145877,True,Labrador_retriever,0.0983538,True,kelpie,0.0973933999999999,True,10,10,Jerome,       ,4640,2072
678424312106393600,1,Maltese_dog,0.759945,True,toy_poodle,0.101194,True,Shih-Tzu,0.0560374,True,2,10,Crystal,       ,5916,2880
678446151570427904,1,Staffordshire_bullterrier,0.284492,True,Rottweiler,0.189434,True,American_Staffordshire_terrier,0.18943,True,10,10,None,       ,4358,1785
678643457146150913,1,Labrador_retriever,0.338757,True,flat-coated_retriever,0.3044699999999999,True,chest,0.0933923,False,10,10,Grizz,       ,2250,489
678675843183484930,1,maze,0.33985,False,streetcar,0.0996878,False,sundial,0.0848077,False,2,10,None,       ,3155,1680
678740035362037760,1,seat_belt,0.7871640000000001,False,sunglasses,0.0457386999999999,False,beagle,0.0225251,True,6,10,Tango,       ,4099,1926
678755239630127104,1,malamute,0.606654,True,Border_collie,0.193831,True,collie,0.0483781,True,10,10,Dash,       ,7802,3741
678764513869611008,1,Irish_terrier,0.696646,True,Australian_terrier,0.0749616,True,Irish_setter,0.0639011999999999,True,10,10,Wilson,       ,1788,544
678767140346941444,1,harp,0.8211200000000001,False,window_screen,0.0251208,False,mosquito_net,0.0167155999999999,False,8,10,Mia,       ,3864,1553
678774928607469569,1,Pembroke,0.194681,True,toy_poodle,0.121821,True,Pomeranian,0.096843,True,11,10,Tug,       ,3037,1043
678798276842360832,1,Airedale,0.583122,True,silky_terrier,0.129567,True,Lakeland_terrier,0.0947266,True,7,10,Linda,       ,3804,1350
678800283649069056,1,Labrador_retriever,0.213673,True,beagle,0.146235,True,Airedale,0.122701,True,12,10,None,pupper      ,2810,1018
678969228704284672,1,Labrador_retriever,0.680251,True,Chesapeake_Bay_retriever,0.201697,True,golden_retriever,0.0196759,True,11,10,Lola,       ,1796,528
678991772295516161,1,Eskimo_dog,0.330216,True,Siberian_husky,0.187003,True,Chihuahua,0.10142,True,12,10,None,       ,2537,1333
679047485189439488,1,panpipe,0.962572,False,bannister,0.0252482,False,golden_retriever,0.00293035,True,9,10,None,       ,2460,781
679062614270468097,2,cash_machine,0.802333,False,schipperke,0.0455186,True,German_shepherd,0.0233535,True,11,10,Chompsky,       ,18712,9299
679111216690831360,1,kelpie,0.189423,True,beagle,0.121988,True,basset,0.121171,True,12,10,officially,       ,6514,2893
679132435750195208,1,Scottish_deerhound,0.1946099999999999,True,Irish_wolfhound,0.162855,True,giant_schnauzer,0.1598369999999999,True,10,10,Louis,       ,3253,1314
679148763231985668,1,Italian_greyhound,0.302685,True,hair_slide,0.1242809999999999,False,Afghan_hound,0.059846,True,8,10,None,       ,3028,1163
679158373988876288,1,pug,0.272205,True,bull_mastiff,0.25153,True,bath_towel,0.116806,False,11,10,Rubio,       ,23568,9193
679462823135686656,1,toy_poodle,0.62178,True,miniature_poodle,0.197819,True,soft-coated_wheaten_terrier,0.046745,True,11,10,Hurley,       ,34856,21324
679475951516934144,1,Maltese_dog,0.145742,True,toy_poodle,0.139407,True,West_Highland_white_terrier,0.108821,True,9,10,Evy,       ,2304,728
679503373272485890,1,porcupine,0.999846,False,meerkat,7.191479999999999e-05,False,echidna,4.44729e-05,False,8,10,Dwight,pupper      ,3484,1673
679511351870550016,1,Chihuahua,0.761972,True,black-footed_ferret,0.150605,False,squirrel_monkey,0.0281479,False,7,10,William,       ,3711,1461
679527802031484928,1,mailbox,0.336393,False,cannon,0.158936,False,cuirass,0.0526471,False,11,10,None,pupper      ,2892,823
679530280114372609,1,dalmatian,0.750256,True,jaguar,0.169007,False,zebra,0.00648149,False,7,10,None,       ,5208,2347
679722016581222400,1,boxer,0.459604,True,Boston_bull,0.197913,True,French_bulldog,0.0870225,True,8,10,Mike,       ,1817,539
679729593985699840,1,wallaby,0.164215,False,West_Highland_white_terrier,0.0935148,True,ashcan,0.0672783,False,8,10,Hunter,       ,2367,937
679736210798047232,1,French_bulldog,0.319139,True,Chihuahua,0.154088,True,Cardigan,0.117688,True,9,10,None,       ,2311,918
679777920601223168,1,bloodhound,0.5288189999999999,True,bull_mastiff,0.4201189999999999,True,French_bulldog,0.00948059,True,10,10,Rinna,pupper      ,3390,1281
679828447187857408,3,Chihuahua,0.346545,True,dalmatian,0.166246,True,toy_terrier,0.117502,True,13,10,None,pupper      ,39726,15839
679844490799091713,1,Airedale,0.903832,True,Border_terrier,0.0347125999999999,True,toy_poodle,0.021378,True,10,10,Willie,       ,2593,887
679854723806179328,1,llama,0.887963,False,ram,0.0950207,False,chow,0.00230739,True,7,10,Bruce,       ,3143,1402
679862121895714818,1,EntleBucher,0.5232060000000001,True,Greater_Swiss_Mountain_dog,0.4316569999999999,True,Appenzeller,0.0442079,True,11,10,None,       ,2678,706
679877062409191424,1,hog,0.809466,False,hay,0.0601778,False,lumbermill,0.0164834,False,5,10,Penelope,       ,2155,726
680055455951884288,1,Samoyed,0.995466,True,Great_Pyrenees,0.00183395,True,Pomeranian,0.0006669489999999,True,10,10,Sammy,       ,18278,8067
680070545539371008,1,earthstar,0.127701,False,Shih-Tzu,0.1218109999999999,True,bubble,0.11782,False,9,10,Emmie,       ,2818,994
680085611152338944,3,pillow,0.778113,False,apron,0.0950228,False,wallet,0.0493258,False,12,10,by,       ,13959,10034
680100725817409536,1,golden_retriever,0.6989609999999999,True,chow,0.145971,True,Pomeranian,0.034888,True,11,10,None,pupper      ,3891,1554
680115823365742593,1,pug,0.999365,True,French_bulldog,0.000543615,True,Boston_bull,2.8152800000000003e-05,True,9,10,Ozzy,       ,2972,1028
680130881361686529,1,Maltese_dog,0.199121,True,West_Highland_white_terrier,0.197897,True,Shih-Tzu,0.15713,True,10,10,Reggie,       ,2519,1078
680145970311643136,1,miniature_poodle,0.457117,True,toy_poodle,0.226481,True,Maltese_dog,0.0676815,True,10,10,Kawhi,pupper      ,3955,1972
680161097740095489,1,bluetick,0.268681,True,miniature_pinscher,0.1256519999999999,True,English_setter,0.0893727,True,12,10,Goliath,       ,2538,828
680176173301628928,1,Christmas_stocking,0.2075469999999999,False,mask,0.19388,False,feather_boa,0.152738,False,10,10,None,pupper      ,4263,1760
680191257256136705,1,Brittany_spaniel,0.7332529999999999,True,Welsh_springer_spaniel,0.251634,True,English_springer,0.00924321,True,11,10,None,pupper      ,2356,577
680206703334408192,1,Christmas_stocking,0.149758,False,cloak,0.12883,False,teddy,0.1091289999999999,False,12,10,Toby,       ,3115,1323
680221482581123072,1,bubble,0.240173,False,hen,0.146222,False,abaya,0.139342,False,10,10,CeCe,       ,1598,329
680440374763077632,1,space_heater,0.920367,False,radiator,0.0499332,False,electric_fan,0.00671903,False,11,10,None,       ,1583,564
680473011644985345,1,Lakeland_terrier,0.796694,True,West_Highland_white_terrier,0.138709,True,Norwich_terrier,0.0162533999999999,True,10,10,Hector,pupper      ,2778,844
680494726643068929,1,kuvasz,0.438627,True,Samoyed,0.111622,True,Great_Pyrenees,0.0640608,True,26,10,None,       ,1879,542
680497766108381184,1,Chihuahua,0.538354,True,muzzle,0.0842887,False,ski_mask,0.0766901,False,12,10,Percy,       ,4639,2162
680583894916304897,1,tub,0.8898010000000001,False,bathtub,0.0323510999999999,False,hippopotamus,0.0141773,False,8,10,Penny,       ,3939,1514
680609293079592961,1,French_bulldog,0.700764,True,Chihuahua,0.0723896,True,American_Staffordshire_terrier,0.0396186999999999,True,9,10,Brody,       ,2906,816
680798457301471234,1,ram,0.4997609999999999,False,hog,0.2837949999999999,False,ox,0.0674551,False,6,10,Moofasa,       ,3134,1182
680801747103793152,1,pug,0.99672,True,Labrador_retriever,0.00143879,True,Staffordshire_bullterrier,0.000517603,True,10,10,None,       ,2600,925
680836378243002368,3,Pembroke,0.427781,True,Shetland_sheepdog,0.160669,True,Pomeranian,0.11125,True,12,10,Ellie,pupper      ,3766,1513
680889648562991104,1,Shetland_sheepdog,0.876337,True,collie,0.078331,True,Pomeranian,0.0204075,True,9,10,Cheesy,       ,1945,418
680913438424612864,1,Pomeranian,0.615678,True,golden_retriever,0.1264549999999999,True,Chihuahua,0.0871836,True,11,10,Griswold,       ,2609,705
680934982542561280,1,Labrador_retriever,0.7843979999999999,True,Siberian_husky,0.0559251,True,beagle,0.0227501,True,10,10,Sadie,       ,2285,497
680940246314430465,1,soft-coated_wheaten_terrier,0.289598,True,West_Highland_white_terrier,0.157195,True,toy_poodle,0.0744346999999999,True,4,10,Alice,       ,3544,1225
680959110691590145,2,carousel,0.500992,False,feather_boa,0.06439,False,pug,0.0443565,True,9,10,Ozzie,       ,4986,2243
680970795137544192,1,pug,0.713102,True,whippet,0.0574263,True,quilt,0.0560181,False,9,10,None,       ,2665,749
681193455364796417,1,Pomeranian,0.992619,True,keeshond,0.00435645,True,schipperke,0.000814,True,11,10,Aspen,       ,4077,1691
681231109724700672,1,Irish_setter,0.406047,True,cocker_spaniel,0.345646,True,Airedale,0.147912,True,11,10,None,pupper      ,2629,540
681242418453299201,1,motor_scooter,0.255934,False,rifle,0.145202,False,assault_rifle,0.0970001,False,10,10,Champ,       ,1645,624
681261549936340994,1,Tibetan_terrier,0.382101,True,miniature_poodle,0.0954294,True,Maltese_dog,0.0657377,True,9,10,Panda,       ,1597,308
681281657291280384,1,Saint_Bernard,0.99883,True,Pekinese,0.000391312,True,Great_Pyrenees,0.000223582,True,11,10,Sarge,       ,3520,1258
681297372102656000,1,Lhasa,0.482401,True,Shih-Tzu,0.113672,True,Pomeranian,0.0962286,True,12,10,None,       ,3490,1091
681302363064414209,1,frilled_lizard,0.326259,False,tailed_frog,0.104539,False,axolotl,0.0724793,False,3,10,Chuck,       ,4347,2072
681320187870711809,1,Samoyed,0.362596,True,Eskimo_dog,0.2453949999999999,True,Siberian_husky,0.108232,True,11,10,Glacier,       ,2918,863
681339448655802368,1,seat_belt,0.5324409999999999,False,Labrador_retriever,0.0946148999999999,True,kuvasz,0.089863,True,9,10,Asher,       ,10202,4598
681523177663676416,1,Norfolk_terrier,0.205067,True,German_shepherd,0.160439,True,chow,0.1562339999999999,True,12,10,Carly,       ,15749,6620
681579835668455424,1,Rottweiler,0.760671,True,Labrador_retriever,0.0965847,True,Staffordshire_bullterrier,0.0403325999999999,True,8,10,Apollo,       ,3893,1489
681610798867845120,1,toy_poodle,0.8217040000000001,True,miniature_poodle,0.116042,True,Yorkshire_terrier,0.0148472,True,12,10,None,       ,2100,533
681654059175129088,1,Pomeranian,0.800538,True,chow,0.146892,True,Pekinese,0.0376125,True,12,10,Toffee,pupper      ,2903,1045
681679526984871937,1,birdhouse,0.472351,False,teddy,0.142058,False,pot,0.0329059,False,7,10,None,pupper      ,1923,499
681694085539872773,1,toy_poodle,0.920992,True,miniature_poodle,0.0608572,True,Maltese_dog,0.00606372,True,11,10,Bo,pupper      ,14010,4581
681891461017812993,1,Chihuahua,0.20357,True,doormat,0.134316,False,toy_terrier,0.0844823,True,10,10,Charlie,pupper      ,2706,951
681981167097122816,1,Labrador_retriever,0.452577,True,golden_retriever,0.40342,True,beagle,0.0694857,True,12,10,Jimothy,       ,3043,1161
682003177596559360,1,triceratops,0.2498719999999999,False,chimpanzee,0.0609293,False,mask,0.0502209999999999,False,5,10,None,       ,3464,1722
682032003584274432,1,schipperke,0.997953,True,groenendael,0.000676435,True,miniature_pinscher,0.0002112459999999,True,11,10,Ulysses,       ,7223,2294
682047327939461121,1,teddy,0.364095,False,doormat,0.119243,False,toyshop,0.0351270999999999,False,10,10,None,       ,3525,1088
682059653698686977,2,jigsaw_puzzle,0.995873,False,Siamese_cat,0.000780885,False,pizza,0.00043248,False,11,10,Tess,       ,5442,1915
682242692827447297,1,snorkel,0.504983,False,loggerhead,0.345298,False,scuba_diver,0.0747539,False,11,10,Samson,       ,3566,1341
682259524040966145,1,Siberian_husky,0.43967,True,Eskimo_dog,0.340474,True,malamute,0.101253,True,9,10,Jax,       ,4578,1375
682303737705140231,1,seat_belt,0.997659,False,Lakeland_terrier,0.00173092,True,Airedale,0.00020361,True,9,10,Todo,       ,3389,1135
682389078323662849,1,curly-coated_retriever,0.482288,True,flat-coated_retriever,0.315286,True,Great_Dane,0.0621788999999999,True,9,10,Brody,       ,1828,518
682393905736888321,1,vizsla,0.657275,True,paddle,0.0902863999999999,False,Rhodesian_ridgeback,0.0482283,True,11,10,Kreg,       ,2441,773
682406705142087680,1,wombat,0.709344,False,koala,0.169758,False,beaver,0.0794334,False,7,10,Patrick,pupper      ,8319,2019
682429480204398592,1,whippet,0.594701,True,Italian_greyhound,0.314091,True,Mexican_hairless,0.0377733,True,8,10,None,       ,3769,1320
682638830361513985,1,English_springer,0.440781,True,Cardigan,0.411182,True,Border_collie,0.0224122,True,12,10,None,       ,2266,675
682662431982772225,1,beagle,0.4138239999999999,True,Cardigan,0.263553,True,basset,0.167618,True,11,10,Joey,       ,3326,1207
682697186228989953,1,bald_eagle,0.097232,False,torch,0.0966215,False,cliff,0.0903855,False,12,10,None,       ,1440,397
682750546109968385,1,English_setter,0.947198,True,English_springer,0.0311276999999999,True,Brittany_spaniel,0.00551247,True,9,10,Taco,       ,1674,494
682788441537560576,1,toyshop,0.37561,False,orange,0.0945376,False,teddy,0.0398082,False,12,10,None,pupper      ,2706,1258
683030066213818368,1,boxer,0.722218,True,bull_mastiff,0.193804,True,French_bulldog,0.0551937,True,10,10,Lulu,       ,2370,832
683078886620553216,1,koala,0.141432,False,Eskimo_dog,0.0940442,True,wallaby,0.0852365,False,9,10,None,pupper      ,2176,634
683098815881154561,1,golden_retriever,0.889848,True,kuvasz,0.0530082,True,Labrador_retriever,0.0378812,True,12,10,None,       ,2361,736
683111407806746624,1,cocker_spaniel,0.901392,True,soft-coated_wheaten_terrier,0.0286048,True,miniature_schnauzer,0.0178054,True,10,10,Larry,pupper      ,3736,1034
683142553609318400,1,Leonberg,0.605851,True,chow,0.18347,True,German_shepherd,0.0796619,True,9,10,Brandy,pupper      ,3162,1173
683357973142474752,1,Pembroke,0.406509,True,Cardigan,0.154854,True,Siberian_husky,0.136366,True,10,10,None,       ,3238,1059
683391852557561860,1,French_bulldog,0.992833,True,Boston_bull,0.00474863,True,pug,0.00139169,True,11,10,Jack,       ,8356,2702
683449695444799489,1,Lakeland_terrier,0.303512,True,soft-coated_wheaten_terrier,0.2114239999999999,True,golden_retriever,0.170725,True,10,10,None,       ,4290,1837
683462770029932544,1,Italian_greyhound,0.3995599999999999,True,whippet,0.267153,True,German_short-haired_pointer,0.0813191,True,8,10,None,pupper      ,2676,761
683481228088049664,1,keeshond,0.508951,True,chow,0.4420159999999999,True,German_shepherd,0.013206,True,11,10,Banjo,pupper      ,2878,1118
683498322573824003,1,Airedale,0.945362,True,Irish_terrier,0.02685,True,Lakeland_terrier,0.0168264,True,11,10,Griffin,       ,3469,1095
683742671509258241,1,Pembroke,0.895279,True,Cardigan,0.022385,True,cocker_spaniel,0.0170452,True,11,10,Sebastian,       ,7162,3781
683773439333797890,1,miniature_pinscher,0.0728852,True,Labrador_retriever,0.0578658,True,schipperke,0.0532566,True,9,10,Buddy,       ,3684,1533
683828599284170753,1,malamute,0.577376,True,Siberian_husky,0.2871309999999999,True,Eskimo_dog,0.117563,True,12,10,None,pupper      ,3053,1195
683834909291606017,1,Maltese_dog,0.738449,True,toy_poodle,0.102992,True,Samoyed,0.0232472,True,9,10,None,pupper      ,2880,1265
683849932751646720,1,hog,0.458855,False,Mexican_hairless,0.164906,True,wild_boar,0.1117,False,5,10,Jiminy,       ,2896,1116
683852578183077888,1,toy_poodle,0.5513520000000001,True,teddy,0.180678,False,miniature_poodle,0.164095,True,10,10,Tiger,       ,2111,397
683857920510050305,1,bluetick,0.174738,True,Shetland_sheepdog,0.126101,True,beagle,0.1228869999999999,True,10,10,Sadie,       ,4163,1262
684097758874210310,1,Labrador_retriever,0.6278560000000001,True,German_short-haired_pointer,0.173675,True,Chesapeake_Bay_retriever,0.0413416999999999,True,10,10,Lupe,       ,4515,1621
684122891630342144,1,cheetah,0.8221930000000001,False,Arabian_camel,0.0469761,False,jaguar,0.0257848,False,11,10,None,       ,2176,539
684177701129875456,1,chow,0.334783,True,German_shepherd,0.162647,True,golden_retriever,0.1386119999999999,True,10,10,Kulet,       ,2215,764
684188786104872960,1,kelpie,0.537782,True,American_Staffordshire_terrier,0.0829531999999999,True,Staffordshire_bullterrier,0.0697599,True,10,10,None,       ,3831,1343
684195085588783105,1,Chihuahua,0.379365,True,toy_terrier,0.1218089999999999,True,Boston_bull,0.0959809,True,9,10,Tino,       ,2108,595
684200372118904832,1,llama,0.681347,False,ram,0.120142,False,hog,0.0436858,False,6,10,None,       ,2394,1177
684241637099323392,1,Pembroke,0.508498,True,black-footed_ferret,0.115532,False,weasel,0.0512800999999999,False,12,10,Obi,       ,8999,3727
684460069371654144,1,Labrador_retriever,0.673691,True,Chesapeake_Bay_retriever,0.194897,True,American_Staffordshire_terrier,0.0594713,True,10,10,Jeph,       ,2169,628
684481074559381504,1,Chihuahua,0.93781,True,Pomeranian,0.0203067,True,polecat,0.017357,False,10,10,Pippa,       ,4249,1320
684538444857667585,1,Chihuahua,0.702583,True,Siamese_cat,0.0682181,False,macaque,0.0433246,False,12,10,None,       ,2915,1085
684567543613382656,1,minibus,0.401942,False,llama,0.229145,False,seat_belt,0.209393,False,4,10,Bobby,       ,3312,1418
684594889858887680,1,Weimaraner,0.948688,True,English_setter,0.0353524,True,Brittany_spaniel,0.00387878,True,10,10,None,       ,9843,4016
684800227459624960,1,miniature_schnauzer,0.294457,True,Norfolk_terrier,0.161885,True,West_Highland_white_terrier,0.120992,True,11,10,Theodore,       ,2979,1124
684880619965411328,1,clog,0.0811009999999999,False,spindle,0.0669566,False,agama,0.0608837,False,5,10,None,pupper      ,2305,936
684902183876321280,1,Pembroke,0.708034,True,Cardigan,0.2914469999999999,True,dingo,0.000184561,False,11,10,Perry,       ,2053,605
684914660081053696,1,shopping_cart,0.46095,False,chow,0.261288,True,Labrador_retriever,0.0741938,True,12,10,None,       ,3848,1662
684926975086034944,1,Labrador_retriever,0.769412,True,golden_retriever,0.144893,True,lion,0.0214398,False,11,10,Bruiser,       ,3849,552
684940049151070208,2,Border_collie,0.665578,True,collie,0.176846,True,Old_English_sheepdog,0.0651747,True,12,10,Oreo,       ,3523,1191
684959798585110529,1,llama,0.3796239999999999,False,triceratops,0.162761,False,hog,0.0842515,False,5,10,Jerry,       ,7004,3487
685169283572338688,1,Bernese_mountain_dog,0.975096,True,Appenzeller,0.0145781,True,EntleBucher,0.00594348,True,11,10,Gerbald,pupper      ,4489,1620
685198997565345792,1,dishwasher,0.8888290000000001,False,stove,0.0134115,False,Old_English_sheepdog,0.00967138,True,11,10,Alfie,       ,2566,764
685268753634967552,1,pug,0.999044,True,Norwegian_elkhound,0.000546586,True,bull_mastiff,0.000235195,True,10,10,Hubertson,pupper      ,3419,1371
685307451701334016,1,Pomeranian,0.963176,True,Shetland_sheepdog,0.0194683,True,keeshond,0.00860493,True,11,10,Petrick,  floofer    ,2262,496
685315239903100929,2,chow,0.4701619999999999,True,Pomeranian,0.1596769999999999,True,Eskimo_dog,0.105074,True,11,10,None,       ,3676,1234
685321586178670592,1,Boston_bull,0.972483,True,French_bulldog,0.0254692999999999,True,boxer,0.000457544,True,10,10,Rocky,       ,2910,735
685325112850124800,1,golden_retriever,0.586937,True,Labrador_retriever,0.39826,True,kuvasz,0.00540969,True,10,10,None,       ,10471,4535
685532292383666176,1,white_wolf,0.318524,False,dingo,0.215436,False,collie,0.0958052,True,9,10,None,       ,3336,1298
685547936038666240,1,web_site,0.923987,False,oscilloscope,0.00971237,False,hand-held_computer,0.00876857,False,14,10,None,pupper      ,35052,17465
685641971164143616,1,Lakeland_terrier,0.253839,True,Airedale,0.2133489999999999,True,three-toed_sloth,0.0838341,False,7,10,Otis,pupper      ,3218,885
685663452032069632,1,Chesapeake_Bay_retriever,0.171174,True,tennis_ball,0.090644,False,racket,0.0485077,False,12,10,Brooks,       ,3557,1656
685667379192414208,1,sliding_door,0.344526,False,doormat,0.190027,False,washbasin,0.0463264,False,9,10,Marty,pupper      ,2579,666
685906723014619143,1,Yorkshire_terrier,0.414963,True,briard,0.0635052,True,Pekinese,0.0536822,True,9,10,Olive,       ,8277,3303
685943807276412928,1,papillon,0.200812,True,toy_terrier,0.1145119999999999,True,Cardigan,0.0945196,True,8,10,None,pupper      ,1801,696
685973236358713344,1,Siberian_husky,0.4506779999999999,True,Eskimo_dog,0.430275,True,malamute,0.11859,True,11,10,Lorelei,       ,2326,611
686003207160610816,1,damselfly,0.1907859999999999,False,common_newt,0.0981314,False,whiptail,0.0889582,False,3,10,Hammond,       ,2009,735
686007916130873345,1,Rhodesian_ridgeback,0.885301,True,redbone,0.0423354,True,seat_belt,0.010493,False,11,10,None,pupper      ,2704,472
686034024800862208,1,Great_Dane,0.23692,True,Irish_wolfhound,0.1176079999999999,True,Greater_Swiss_Mountain_dog,0.1039,True,12,10,None,       ,3424,1324
